model,scenario,region,variable,unit,time,value
canoe,nz,alberta,secondary energy|electricity|natural gas|combined cycle,PJ,2035,5.587860804756572
canoe,nz,alberta,secondary energy|electricity|natural gas|combined cycle,PJ,2040,9.38911480429961
canoe,nz,alberta,secondary energy|electricity|natural gas|combined cycle,PJ,2045,5.8534227619784325
canoe,nz,alberta,secondary energy|electricity|natural gas|combined cycle,PJ,2050,4.669651293707134
canoe,nz,alberta,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2030,0.0108774235972727
canoe,nz,alberta,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2040,1.9109325513603086
canoe,nz,alberta,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2045,16.864574567807082
canoe,nz,alberta,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2050,31.044550041422102
canoe,nz,alberta,secondary energy|electricity|renewables|solar PV,PJ,2025,10.132722947059776
canoe,nz,alberta,secondary energy|electricity|renewables|solar PV,PJ,2030,26.421434681051046
canoe,nz,alberta,secondary energy|electricity|renewables|solar PV,PJ,2035,66.4011089828572
canoe,nz,alberta,secondary energy|electricity|renewables|solar PV,PJ,2040,113.34555239020386
canoe,nz,alberta,secondary energy|electricity|renewables|solar PV,PJ,2045,150.4717716589474
canoe,nz,alberta,secondary energy|electricity|renewables|solar PV,PJ,2050,215.80245661111692
canoe,nz,alberta,secondary energy|electricity|renewables|wind onshore,PJ,2025,353.1460603140941
canoe,nz,alberta,secondary energy|electricity|renewables|wind onshore,PJ,2030,390.1515326228985
canoe,nz,alberta,secondary energy|electricity|renewables|wind onshore,PJ,2035,385.9622852975029
canoe,nz,alberta,secondary energy|electricity|renewables|wind onshore,PJ,2040,377.50128076028375
canoe,nz,alberta,secondary energy|electricity|renewables|wind onshore,PJ,2045,372.88534440538365
canoe,nz,alberta,secondary energy|electricity|renewables|wind onshore,PJ,2050,354.9667903040248
canoe,nz,alberta,secondary energy|electricity|storage|battery storage,PJ,2025,0.15401928469217452
canoe,nz,alberta,secondary energy|electricity|storage|battery storage,PJ,2030,0.1442804663477356
canoe,nz,alberta,secondary energy|electricity|storage|battery storage,PJ,2035,0.18561897679632314
canoe,nz,alberta,secondary energy|electricity|storage|battery storage,PJ,2045,0.02363515956505447
canoe,nz,alberta,secondary energy|electricity|storage|battery storage,PJ,2050,1.9991067190074892
canoe,nz,british columbia,secondary energy|electricity|hydro|reservoir,PJ,2025,189.99236240358994
canoe,nz,british columbia,secondary energy|electricity|hydro|reservoir,PJ,2030,189.7991732021554
canoe,nz,british columbia,secondary energy|electricity|hydro|reservoir,PJ,2035,185.53232803871924
canoe,nz,british columbia,secondary energy|electricity|hydro|reservoir,PJ,2040,178.51620717661746
canoe,nz,british columbia,secondary energy|electricity|hydro|reservoir,PJ,2045,176.5162889395206
canoe,nz,british columbia,secondary energy|electricity|hydro|reservoir,PJ,2050,173.93002186211254
canoe,nz,british columbia,secondary energy|electricity|hydro|run of river,PJ,2025,25.97169478738488
canoe,nz,british columbia,secondary energy|electricity|hydro|run of river,PJ,2030,25.971683814819563
canoe,nz,british columbia,secondary energy|electricity|hydro|run of river,PJ,2035,25.97149400049987
canoe,nz,british columbia,secondary energy|electricity|hydro|run of river,PJ,2040,25.971379318986095
canoe,nz,british columbia,secondary energy|electricity|hydro|run of river,PJ,2045,25.971223240494655
canoe,nz,british columbia,secondary energy|electricity|hydro|run of river,PJ,2050,25.97103769350033
canoe,nz,british columbia,secondary energy|electricity|natural gas|cogeneration,PJ,2025,2.872801132770845
canoe,nz,british columbia,secondary energy|electricity|natural gas|cogeneration,PJ,2030,2.8728012282044384
canoe,nz,british columbia,secondary energy|electricity|natural gas|cogeneration,PJ,2035,2.872800870252533
canoe,nz,british columbia,secondary energy|electricity|natural gas|combined cycle,PJ,2040,0.0216844848657787
canoe,nz,british columbia,secondary energy|electricity|renewables|solar PV,PJ,2025,0.023486709062449762
canoe,nz,british columbia,secondary energy|electricity|renewables|solar PV,PJ,2030,10.089174730753166
canoe,nz,british columbia,secondary energy|electricity|renewables|solar PV,PJ,2035,46.214821016895925
canoe,nz,british columbia,secondary energy|electricity|renewables|solar PV,PJ,2040,104.74925775526344
canoe,nz,british columbia,secondary energy|electricity|renewables|solar PV,PJ,2045,137.99988825284538
canoe,nz,british columbia,secondary energy|electricity|renewables|solar PV,PJ,2050,189.22470343614023
canoe,nz,british columbia,secondary energy|electricity|renewables|wind onshore,PJ,2025,118.75262761644053
canoe,nz,british columbia,secondary energy|electricity|renewables|wind onshore,PJ,2030,141.68361305279277
canoe,nz,british columbia,secondary energy|electricity|renewables|wind onshore,PJ,2035,141.85494806592476
canoe,nz,british columbia,secondary energy|electricity|renewables|wind onshore,PJ,2040,137.4445585188621
canoe,nz,british columbia,secondary energy|electricity|renewables|wind onshore,PJ,2045,134.49598388235822
canoe,nz,british columbia,secondary energy|electricity|renewables|wind onshore,PJ,2050,134.16036655231315
canoe,nz,canada,secondary energy|electricity|bioenergy|biogas,PJ,2030,0.02219299982049022
canoe,nz,canada,secondary energy|electricity|bioenergy|biogas,PJ,2035,0.019686403495921236
canoe,nz,canada,secondary energy|electricity|coal|ccs,PJ,2030,0.10789807934865552
canoe,nz,canada,secondary energy|electricity|coal|ccs,PJ,2035,0.10275780726846528
canoe,nz,canada,secondary energy|electricity|coal|ccs,PJ,2040,0.05929985008416952
canoe,nz,canada,secondary energy|electricity|coal|ccs,PJ,2045,0.04682487791656503
canoe,nz,canada,secondary energy|electricity|coal|steam turbine,PJ,2025,0.4099181106518883
canoe,nz,canada,secondary energy|electricity|coal|steam turbine,PJ,2030,0.3525405886942122
canoe,nz,canada,secondary energy|electricity|coal|steam turbine,PJ,2035,0.39808958578474296
canoe,nz,canada,secondary energy|electricity|coal|steam turbine,PJ,2040,0.2564031061711533
canoe,nz,canada,secondary energy|electricity|coal|steam turbine,PJ,2045,0.1771547210464032
canoe,nz,canada,secondary energy|electricity|coal|steam turbine,PJ,2050,0.12154358604918253
canoe,nz,canada,secondary energy|electricity|hydro|reservoir,PJ,2025,1075.148751155588
canoe,nz,canada,secondary energy|electricity|hydro|reservoir,PJ,2030,1085.882229522611
canoe,nz,canada,secondary energy|electricity|hydro|reservoir,PJ,2035,1043.300776468535
canoe,nz,canada,secondary energy|electricity|hydro|reservoir,PJ,2040,1045.8909651637614
canoe,nz,canada,secondary energy|electricity|hydro|reservoir,PJ,2045,1043.8527145382081
canoe,nz,canada,secondary energy|electricity|hydro|reservoir,PJ,2050,1040.8214166488062
canoe,nz,canada,secondary energy|electricity|hydro|run of river,PJ,2025,199.33318004982377
canoe,nz,canada,secondary energy|electricity|hydro|run of river,PJ,2030,199.33281860352554
canoe,nz,canada,secondary energy|electricity|hydro|run of river,PJ,2035,199.33170103582648
canoe,nz,canada,secondary energy|electricity|hydro|run of river,PJ,2040,199.33054507763217
canoe,nz,canada,secondary energy|electricity|hydro|run of river,PJ,2045,199.3297105612319
canoe,nz,canada,secondary energy|electricity|hydro|run of river,PJ,2050,199.3282200009821
canoe,nz,canada,secondary energy|electricity|natural gas|cogeneration,PJ,2025,68.01041108637669
canoe,nz,canada,secondary energy|electricity|natural gas|cogeneration,PJ,2030,68.00975488661096
canoe,nz,canada,secondary energy|electricity|natural gas|cogeneration,PJ,2035,68.00962189684681
canoe,nz,canada,secondary energy|electricity|natural gas|cogeneration,PJ,2040,65.02611595018732
canoe,nz,canada,secondary energy|electricity|natural gas|cogeneration,PJ,2045,41.927020735706186
canoe,nz,canada,secondary energy|electricity|natural gas|cogeneration,PJ,2050,25.188130473374347
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle,PJ,2025,6.461511613520339
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle,PJ,2030,16.0789741550354
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle,PJ,2035,20.87094242529844
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle,PJ,2040,22.67744769168882
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle,PJ,2045,17.946772472287726
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle,PJ,2050,15.708127424015391
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2025,7.645844211930801
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2030,6.921701755280779
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2035,26.69235340165451
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2040,28.83982233157726
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2045,45.42589102226354
canoe,nz,canada,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2050,61.313529244707695
canoe,nz,canada,secondary energy|electricity|natural gas|combustion turbine,PJ,2025,0.32527279740562304
canoe,nz,canada,secondary energy|electricity|natural gas|combustion turbine,PJ,2030,0.8006280659342977
canoe,nz,canada,secondary energy|electricity|natural gas|combustion turbine,PJ,2035,1.180843540161297
canoe,nz,canada,secondary energy|electricity|natural gas|combustion turbine,PJ,2040,0.9346320838612947
canoe,nz,canada,secondary energy|electricity|natural gas|combustion turbine,PJ,2045,0.493890090678863
canoe,nz,canada,secondary energy|electricity|nuclear|candu,PJ,2025,380.73407377470517
canoe,nz,canada,secondary energy|electricity|nuclear|candu,PJ,2030,282.9089070249507
canoe,nz,canada,secondary energy|electricity|nuclear|candu,PJ,2035,230.70143644125588
canoe,nz,canada,secondary energy|electricity|nuclear|candu,PJ,2040,177.4781251037728
canoe,nz,canada,secondary energy|electricity|nuclear|candu,PJ,2045,71.4562317404777
canoe,nz,canada,secondary energy|electricity|nuclear|candu,PJ,2050,69.9374825351518
canoe,nz,canada,secondary energy|electricity|nuclear|smr,PJ,2040,229.11584801315402
canoe,nz,canada,secondary energy|electricity|nuclear|smr,PJ,2045,446.5265116269662
canoe,nz,canada,secondary energy|electricity|nuclear|smr,PJ,2050,556.9488985777008
canoe,nz,canada,secondary energy|electricity|renewables|solar PV,PJ,2025,15.372331035925898
canoe,nz,canada,secondary energy|electricity|renewables|solar PV,PJ,2030,147.73077376775618
canoe,nz,canada,secondary energy|electricity|renewables|solar PV,PJ,2035,458.5482713841838
canoe,nz,canada,secondary energy|electricity|renewables|solar PV,PJ,2040,581.1672464577937
canoe,nz,canada,secondary energy|electricity|renewables|solar PV,PJ,2045,667.7106499089291
canoe,nz,canada,secondary energy|electricity|renewables|solar PV,PJ,2050,806.1527744562694
canoe,nz,canada,secondary energy|electricity|renewables|wind onshore,PJ,2025,1153.3374435833766
canoe,nz,canada,secondary energy|electricity|renewables|wind onshore,PJ,2030,1383.6455490576031
canoe,nz,canada,secondary energy|electricity|renewables|wind onshore,PJ,2035,1417.3875606608683
canoe,nz,canada,secondary energy|electricity|renewables|wind onshore,PJ,2040,1422.0949254107318
canoe,nz,canada,secondary energy|electricity|renewables|wind onshore,PJ,2045,1398.526071808502
canoe,nz,canada,secondary energy|electricity|renewables|wind onshore,PJ,2050,1414.765852962661
canoe,nz,canada,secondary energy|electricity|storage|battery storage,PJ,2025,0.29748735078143834
canoe,nz,canada,secondary energy|electricity|storage|battery storage,PJ,2030,0.47830058570204836
canoe,nz,canada,secondary energy|electricity|storage|battery storage,PJ,2035,0.8808717626620917
canoe,nz,canada,secondary energy|electricity|storage|battery storage,PJ,2040,1.9370203381227782
canoe,nz,canada,secondary energy|electricity|storage|battery storage,PJ,2045,3.2609932058851623
canoe,nz,canada,secondary energy|electricity|storage|battery storage,PJ,2050,10.399773166809295
canoe,nz,canada,secondary energy|electricity|storage|pumped hydro,PJ,2025,0.05930361206041865
canoe,nz,canada,secondary energy|electricity|storage|pumped hydro,PJ,2030,0.14283884009226433
canoe,nz,canada,secondary energy|electricity|storage|pumped hydro,PJ,2035,0.3110526142029524
canoe,nz,canada,secondary energy|electricity|storage|pumped hydro,PJ,2040,0.4023840964118268
canoe,nz,canada,secondary energy|electricity|storage|pumped hydro,PJ,2045,0.5659992973149175
canoe,nz,canada,secondary energy|electricity|storage|pumped hydro,PJ,2050,0.43862347651903855
canoe,nz,manitoba,secondary energy|electricity|hydro|reservoir,PJ,2025,97.97848462844307
canoe,nz,manitoba,secondary energy|electricity|hydro|reservoir,PJ,2030,97.96913426910884
canoe,nz,manitoba,secondary energy|electricity|hydro|reservoir,PJ,2035,95.68479008208193
canoe,nz,manitoba,secondary energy|electricity|hydro|reservoir,PJ,2040,97.97641076468649
canoe,nz,manitoba,secondary energy|electricity|hydro|reservoir,PJ,2045,97.97523332794411
canoe,nz,manitoba,secondary energy|electricity|hydro|reservoir,PJ,2050,97.97398060019768
canoe,nz,manitoba,secondary energy|electricity|hydro|run of river,PJ,2025,0.3087384199338062
canoe,nz,manitoba,secondary energy|electricity|hydro|run of river,PJ,2030,0.3085489027803884
canoe,nz,manitoba,secondary energy|electricity|hydro|run of river,PJ,2035,0.30838113938238637
canoe,nz,manitoba,secondary energy|electricity|hydro|run of river,PJ,2040,0.3083125970579889
canoe,nz,manitoba,secondary energy|electricity|hydro|run of river,PJ,2045,0.3081563560310494
canoe,nz,manitoba,secondary energy|electricity|hydro|run of river,PJ,2050,0.307963300588523
canoe,nz,manitoba,secondary energy|electricity|renewables|solar PV,PJ,2040,0.017265677637335847
canoe,nz,manitoba,secondary energy|electricity|renewables|solar PV,PJ,2045,0.029122847530244956
canoe,nz,manitoba,secondary energy|electricity|renewables|solar PV,PJ,2050,0.044929207066307035
canoe,nz,manitoba,secondary energy|electricity|renewables|wind onshore,PJ,2025,26.35951785514087
canoe,nz,manitoba,secondary energy|electricity|renewables|wind onshore,PJ,2030,28.24055323434502
canoe,nz,manitoba,secondary energy|electricity|renewables|wind onshore,PJ,2035,28.59195613786209
canoe,nz,manitoba,secondary energy|electricity|renewables|wind onshore,PJ,2040,38.98244966149934
canoe,nz,manitoba,secondary energy|electricity|renewables|wind onshore,PJ,2045,42.62983846231743
canoe,nz,manitoba,secondary energy|electricity|renewables|wind onshore,PJ,2050,50.54715269401458
canoe,nz,manitoba,secondary energy|electricity|storage|battery storage,PJ,2050,0.01131282099042878
canoe,nz,new brunswick,secondary energy|electricity|hydro|reservoir,PJ,2025,9.542399940610622
canoe,nz,new brunswick,secondary energy|electricity|hydro|reservoir,PJ,2030,9.542192302496243
canoe,nz,new brunswick,secondary energy|electricity|hydro|reservoir,PJ,2035,9.542204173958462
canoe,nz,new brunswick,secondary energy|electricity|hydro|reservoir,PJ,2040,9.542212665861207
canoe,nz,new brunswick,secondary energy|electricity|hydro|reservoir,PJ,2045,9.54221872685029
canoe,nz,new brunswick,secondary energy|electricity|hydro|reservoir,PJ,2050,9.542109983341522
canoe,nz,new brunswick,secondary energy|electricity|hydro|run of river,PJ,2025,0.5681599091416211
canoe,nz,new brunswick,secondary energy|electricity|hydro|run of river,PJ,2030,0.5680220536025848
canoe,nz,new brunswick,secondary energy|electricity|hydro|run of river,PJ,2035,0.5679314568748723
canoe,nz,new brunswick,secondary energy|electricity|hydro|run of river,PJ,2040,0.567730815724688
canoe,nz,new brunswick,secondary energy|electricity|hydro|run of river,PJ,2045,0.5675751944213642
canoe,nz,new brunswick,secondary energy|electricity|hydro|run of river,PJ,2050,0.567440907559567
canoe,nz,new brunswick,secondary energy|electricity|natural gas|cogeneration,PJ,2025,0.5872148013249665
canoe,nz,new brunswick,secondary energy|electricity|natural gas|cogeneration,PJ,2030,0.586477449021411
canoe,nz,new brunswick,secondary energy|electricity|natural gas|cogeneration,PJ,2035,0.5864126039587934
canoe,nz,new brunswick,secondary energy|electricity|natural gas|cogeneration,PJ,2040,0.5855640495956516
canoe,nz,new brunswick,secondary energy|electricity|natural gas|cogeneration,PJ,2045,0.5851039481702225
canoe,nz,new brunswick,secondary energy|electricity|nuclear|candu,PJ,2025,20.81372828803144
canoe,nz,new brunswick,secondary energy|electricity|nuclear|candu,PJ,2030,20.813225886256753
canoe,nz,new brunswick,secondary energy|electricity|nuclear|candu,PJ,2035,20.514013358036863
canoe,nz,new brunswick,secondary energy|electricity|nuclear|candu,PJ,2040,18.442102473378725
canoe,nz,new brunswick,secondary energy|electricity|nuclear|candu,PJ,2045,15.889843612747734
canoe,nz,new brunswick,secondary energy|electricity|nuclear|candu,PJ,2050,14.37112250882115
canoe,nz,new brunswick,secondary energy|electricity|renewables|solar PV,PJ,2030,0.014763748453151353
canoe,nz,new brunswick,secondary energy|electricity|renewables|solar PV,PJ,2035,0.13358512908384654
canoe,nz,new brunswick,secondary energy|electricity|renewables|solar PV,PJ,2040,1.590205663693487
canoe,nz,new brunswick,secondary energy|electricity|renewables|solar PV,PJ,2045,5.210147992318043
canoe,nz,new brunswick,secondary energy|electricity|renewables|solar PV,PJ,2050,8.297301450283463
canoe,nz,new brunswick,secondary energy|electricity|renewables|wind onshore,PJ,2025,45.62824221477477
canoe,nz,new brunswick,secondary energy|electricity|renewables|wind onshore,PJ,2030,45.948241475724885
canoe,nz,new brunswick,secondary energy|electricity|renewables|wind onshore,PJ,2035,50.060286738582
canoe,nz,new brunswick,secondary energy|electricity|renewables|wind onshore,PJ,2040,55.23658463781539
canoe,nz,new brunswick,secondary energy|electricity|renewables|wind onshore,PJ,2045,56.20220103029015
canoe,nz,new brunswick,secondary energy|electricity|renewables|wind onshore,PJ,2050,57.552101545805364
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|reservoir,PJ,2025,110.1836624795502
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|reservoir,PJ,2030,121.18759066026266
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|reservoir,PJ,2035,85.07491876755904
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|reservoir,PJ,2040,92.44337566058158
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|reservoir,PJ,2045,91.78750752424338
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|reservoir,PJ,2050,91.34513713846754
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|run of river,PJ,2025,0.05076069213091515
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|run of river,PJ,2030,0.05092432149074053
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|run of river,PJ,2035,0.050677878261077655
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|run of river,PJ,2040,0.05053027953786139
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|run of river,PJ,2045,0.050342016216115566
canoe,nz,newfoundland and labrador,secondary energy|electricity|hydro|run of river,PJ,2050,0.05013805785010265
canoe,nz,newfoundland and labrador,secondary energy|electricity|renewables|wind onshore,PJ,2025,0.6673036676158778
canoe,nz,newfoundland and labrador,secondary energy|electricity|renewables|wind onshore,PJ,2030,0.6790334784750575
canoe,nz,newfoundland and labrador,secondary energy|electricity|renewables|wind onshore,PJ,2035,0.6675188894353459
canoe,nz,newfoundland and labrador,secondary energy|electricity|renewables|wind onshore,PJ,2040,0.02127506181649563
canoe,nz,newfoundland and labrador,secondary energy|electricity|renewables|wind onshore,PJ,2045,0.03405840875647433
canoe,nz,newfoundland and labrador,secondary energy|electricity|renewables|wind onshore,PJ,2050,0.051740511267676856
canoe,nz,nova scotia,secondary energy|electricity|coal|steam turbine,PJ,2025,0.4099181106518883
canoe,nz,nova scotia,secondary energy|electricity|coal|steam turbine,PJ,2030,0.3525405886942122
canoe,nz,nova scotia,secondary energy|electricity|coal|steam turbine,PJ,2035,0.39808958578474296
canoe,nz,nova scotia,secondary energy|electricity|coal|steam turbine,PJ,2040,0.2564031061711533
canoe,nz,nova scotia,secondary energy|electricity|coal|steam turbine,PJ,2045,0.1771547210464032
canoe,nz,nova scotia,secondary energy|electricity|coal|steam turbine,PJ,2050,0.12154358604918253
canoe,nz,nova scotia,secondary energy|electricity|hydro|reservoir,PJ,2025,3.3644454053478094
canoe,nz,nova scotia,secondary energy|electricity|hydro|reservoir,PJ,2030,3.364417627321528
canoe,nz,nova scotia,secondary energy|electricity|hydro|reservoir,PJ,2035,3.3643800429963484
canoe,nz,nova scotia,secondary energy|electricity|hydro|reservoir,PJ,2040,3.364324653492746
canoe,nz,nova scotia,secondary energy|electricity|hydro|reservoir,PJ,2045,3.3641657919276913
canoe,nz,nova scotia,secondary energy|electricity|hydro|reservoir,PJ,2050,3.3637782793398694
canoe,nz,nova scotia,secondary energy|electricity|hydro|run of river,PJ,2025,0.12076198280861529
canoe,nz,nova scotia,secondary energy|electricity|hydro|run of river,PJ,2030,0.12064253657055504
canoe,nz,nova scotia,secondary energy|electricity|hydro|run of river,PJ,2035,0.12055023071235806
canoe,nz,nova scotia,secondary energy|electricity|hydro|run of river,PJ,2040,0.12043637950227715
canoe,nz,nova scotia,secondary energy|electricity|hydro|run of river,PJ,2045,0.12029039158983322
canoe,nz,nova scotia,secondary energy|electricity|hydro|run of river,PJ,2050,0.12010886015852076
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle,PJ,2025,0.5787261162584548
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle,PJ,2030,0.45766886199616974
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle,PJ,2035,0.39785427320925476
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle,PJ,2040,0.2897002438376092
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle,PJ,2045,0.2747546487152627
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle,PJ,2050,0.2351981187595609
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2025,2.2911239787648854
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2030,2.106508359314457
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2035,2.533222151306876
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2040,4.82124456174769
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2045,5.438848636344226
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2050,5.623564405252517
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combustion turbine,PJ,2025,0.22125905182685612
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combustion turbine,PJ,2030,0.1956576924612415
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combustion turbine,PJ,2035,0.12336172130652841
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combustion turbine,PJ,2040,0.12007958187866517
canoe,nz,nova scotia,secondary energy|electricity|natural gas|combustion turbine,PJ,2045,0.11320134529272992
canoe,nz,nova scotia,secondary energy|electricity|renewables|solar PV,PJ,2025,0.017850453310039614
canoe,nz,nova scotia,secondary energy|electricity|renewables|solar PV,PJ,2030,1.0084144902871512
canoe,nz,nova scotia,secondary energy|electricity|renewables|solar PV,PJ,2035,5.0352421853883005
canoe,nz,nova scotia,secondary energy|electricity|renewables|solar PV,PJ,2040,7.286621336137324
canoe,nz,nova scotia,secondary energy|electricity|renewables|solar PV,PJ,2045,8.35605354031569
canoe,nz,nova scotia,secondary energy|electricity|renewables|solar PV,PJ,2050,10.344687043628497
canoe,nz,nova scotia,secondary energy|electricity|renewables|wind onshore,PJ,2025,32.17514932582858
canoe,nz,nova scotia,secondary energy|electricity|renewables|wind onshore,PJ,2030,45.27909232419721
canoe,nz,nova scotia,secondary energy|electricity|renewables|wind onshore,PJ,2035,47.74819344090161
canoe,nz,nova scotia,secondary energy|electricity|renewables|wind onshore,PJ,2040,50.70654286205558
canoe,nz,nova scotia,secondary energy|electricity|renewables|wind onshore,PJ,2045,50.34609747036067
canoe,nz,nova scotia,secondary energy|electricity|renewables|wind onshore,PJ,2050,50.93555266772265
canoe,nz,nova scotia,secondary energy|electricity|storage|battery storage,PJ,2035,0.013022519956730889
canoe,nz,nova scotia,secondary energy|electricity|storage|battery storage,PJ,2040,0.023355206774677586
canoe,nz,nova scotia,secondary energy|electricity|storage|battery storage,PJ,2045,0.06428191290433441
canoe,nz,nova scotia,secondary energy|electricity|storage|battery storage,PJ,2050,0.6174381020701207
canoe,nz,ontario,secondary energy|electricity|bioenergy|biogas,PJ,2030,0.022051953021479016
canoe,nz,ontario,secondary energy|electricity|bioenergy|biogas,PJ,2035,0.0195458045471146
canoe,nz,ontario,secondary energy|electricity|hydro|reservoir,PJ,2025,60.992896476690355
canoe,nz,ontario,secondary energy|electricity|hydro|reservoir,PJ,2030,60.99283940381553
canoe,nz,ontario,secondary energy|electricity|hydro|reservoir,PJ,2035,60.99288710597491
canoe,nz,ontario,secondary energy|electricity|hydro|reservoir,PJ,2040,60.99255039240978
canoe,nz,ontario,secondary energy|electricity|hydro|reservoir,PJ,2045,60.992674696623816
canoe,nz,ontario,secondary energy|electricity|hydro|reservoir,PJ,2050,60.99270970497646
canoe,nz,ontario,secondary energy|electricity|hydro|run of river,PJ,2025,73.63069931861563
canoe,nz,ontario,secondary energy|electricity|hydro|run of river,PJ,2030,73.63073158995294
canoe,nz,ontario,secondary energy|electricity|hydro|run of river,PJ,2035,73.63069920973524
canoe,nz,ontario,secondary energy|electricity|hydro|run of river,PJ,2040,73.6306009726505
canoe,nz,ontario,secondary energy|electricity|hydro|run of river,PJ,2045,73.63048925191924
canoe,nz,ontario,secondary energy|electricity|hydro|run of river,PJ,2050,73.63037268256879
canoe,nz,ontario,secondary energy|electricity|natural gas|cogeneration,PJ,2025,7.6366557018178405
canoe,nz,ontario,secondary energy|electricity|natural gas|cogeneration,PJ,2030,7.6366557365828625
canoe,nz,ontario,secondary energy|electricity|natural gas|cogeneration,PJ,2035,7.636655681356911
canoe,nz,ontario,secondary energy|electricity|natural gas|cogeneration,PJ,2040,7.629937984113984
canoe,nz,ontario,secondary energy|electricity|natural gas|cogeneration,PJ,2045,7.629914254335729
canoe,nz,ontario,secondary energy|electricity|natural gas|cogeneration,PJ,2050,7.458439553012479
canoe,nz,ontario,secondary energy|electricity|natural gas|combined cycle,PJ,2025,2.4414761826924285
canoe,nz,ontario,secondary energy|electricity|natural gas|combined cycle,PJ,2030,9.297125417474685
canoe,nz,ontario,secondary energy|electricity|natural gas|combined cycle,PJ,2035,12.576749616718303
canoe,nz,ontario,secondary energy|electricity|natural gas|combined cycle,PJ,2040,10.961661454101003
canoe,nz,ontario,secondary energy|electricity|natural gas|combined cycle,PJ,2045,10.46498914465577
canoe,nz,ontario,secondary energy|electricity|natural gas|combined cycle,PJ,2050,9.663246591429225
canoe,nz,ontario,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2030,0.16335013696946454
canoe,nz,ontario,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2035,18.374189803743107
canoe,nz,ontario,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2040,11.939255005508238
canoe,nz,ontario,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2045,10.413122212829522
canoe,nz,ontario,secondary energy|electricity|natural gas|combined cycle ccs,PJ,2050,9.138406409361455
canoe,nz,ontario,secondary energy|electricity|natural gas|combustion turbine,PJ,2030,0.5195654109967863
canoe,nz,ontario,secondary energy|electricity|natural gas|combustion turbine,PJ,2035,1.0061047639525063
canoe,nz,ontario,secondary energy|electricity|natural gas|combustion turbine,PJ,2040,0.7688678968876089
canoe,nz,ontario,secondary energy|electricity|natural gas|combustion turbine,PJ,2045,0.3627031752116671
canoe,nz,ontario,secondary energy|electricity|nuclear|candu,PJ,2025,359.92034548667374
canoe,nz,ontario,secondary energy|electricity|nuclear|candu,PJ,2030,262.0956811386939
canoe,nz,ontario,secondary energy|electricity|nuclear|candu,PJ,2035,210.18742308321902
canoe,nz,ontario,secondary energy|electricity|nuclear|candu,PJ,2040,159.0360226303941
canoe,nz,ontario,secondary energy|electricity|nuclear|candu,PJ,2045,55.566388127729965
